	packet_number	captured_length	eth_dst	eth_src	highest_layer	info_line	interface_captured	ip_dst	ip_src	length	number	project_id	sniff_timestamp	tcp_dstport	tcp_srcport	tcp_stream
6058	6058	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=37651/5011, ttl=128		82.108.172.222	192.168.1.122	75	6059	1	2013-06-02 10:20:38			
6059	6059	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=37907/5012, ttl=128		82.108.189.172	192.168.1.122	75	6060	1	2013-06-02 10:20:38			
6060	6060	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=38163/5013, ttl=128		82.108.68.219	192.168.1.122	75	6061	1	2013-06-02 10:20:38			
6061	6061	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=38419/5014, ttl=128		82.108.50.4	192.168.1.122	75	6062	1	2013-06-02 10:20:38			
6062	6062	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=38675/5015, ttl=128		82.108.85.246	192.168.1.122	75	6063	1	2013-06-02 10:20:38			
6063	6063	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=38931/5016, ttl=128		82.108.10.234	192.168.1.122	75	6064	1	2013-06-02 10:20:38			
6064	6064	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=39187/5017, ttl=128		82.108.156.208	192.168.1.122	75	6065	1	2013-06-02 10:20:38			
6065	6065	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=39443/5018, ttl=128		82.108.153.156	192.168.1.122	75	6066	1	2013-06-02 10:20:38			
6066	6066	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=39699/5019, ttl=128		82.108.211.153	192.168.1.122	75	6067	1	2013-06-02 10:20:38			
6067	6067	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=38931/5016, ttl=241 (request in 6064)		192.168.1.122	82.108.10.234	75	6068	1	2013-06-02 10:20:38			
6068	6068	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=39955/5020, ttl=128		82.108.10.234	192.168.1.122	75	6069	1	2013-06-02 10:20:38			
6069	6069	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=40211/5021, ttl=128		82.108.27.212	192.168.1.122	75	6070	1	2013-06-02 10:20:38			
6070	6070	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=40467/5022, ttl=128		82.108.56.19	192.168.1.122	75	6071	1	2013-06-02 10:20:38			
6071	6071	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=40723/5023, ttl=128		82.108.59.121	192.168.1.122	75	6072	1	2013-06-02 10:20:39			
6072	6072	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=39955/5020, ttl=241 (request in 6069)		192.168.1.122	82.108.10.234	75	6073	1	2013-06-02 10:20:39			
6073	6073	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=40979/5024, ttl=128		82.108.54.107	192.168.1.122	75	6074	1	2013-06-02 10:20:39			
6074	6074	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=41235/5025, ttl=128		82.108.51.54	192.168.1.122	75	6075	1	2013-06-02 10:20:39			
6075	6075	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=41491/5026, ttl=128		82.108.159.127	192.168.1.122	75	6076	1	2013-06-02 10:20:39			
6076	6076	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	[TCP Retransmission] 1249 > 139 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.62.195	192.168.1.122	62	6077	1	2013-06-02 10:20:39	139.0	1249.0	157.0
6077	6077	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	[TCP Retransmission] 1250 > 139 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.130.30	192.168.1.122	62	6078	1	2013-06-02 10:20:39	139.0	1250.0	158.0
6078	6078	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=41747/5027, ttl=128		82.108.193.139	192.168.1.122	75	6079	1	2013-06-02 10:20:39			
6079	6079	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=42003/5028, ttl=128		82.108.190.158	192.168.1.122	75	6080	1	2013-06-02 10:20:39			
6080	6080	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=42259/5029, ttl=128		82.108.74.8	192.168.1.122	75	6081	1	2013-06-02 10:20:39			
6081	6081	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=42515/5030, ttl=128		82.108.207.80	192.168.1.122	75	6082	1	2013-06-02 10:20:39			
6082	6082	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=42771/5031, ttl=128		82.108.50.246	192.168.1.122	75	6083	1	2013-06-02 10:20:39			
6083	6083	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=43027/5032, ttl=128		82.108.31.27	192.168.1.122	75	6084	1	2013-06-02 10:20:39			
6084	6084	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=43283/5033, ttl=128		82.108.103.189	192.168.1.122	75	6085	1	2013-06-02 10:20:39			
6085	6085	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=43539/5034, ttl=128		82.108.36.208	192.168.1.122	75	6086	1	2013-06-02 10:20:39			
6086	6086	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=43795/5035, ttl=128		82.108.216.36	192.168.1.122	75	6087	1	2013-06-02 10:20:39			
6087	6087	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=44051/5036, ttl=128		82.108.183.216	192.168.1.122	75	6088	1	2013-06-02 10:20:39			
6088	6088	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=44307/5037, ttl=128		82.108.195.64	192.168.1.122	75	6089	1	2013-06-02 10:20:39			
6089	6089	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=44563/5038, ttl=128		82.108.153.95	192.168.1.122	75	6090	1	2013-06-02 10:20:39			
6090	6090	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=44819/5039, ttl=128		82.108.224.153	192.168.1.122	75	6091	1	2013-06-02 10:20:39			
6091	6091	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=45075/5040, ttl=128		82.108.49.73	192.168.1.122	75	6092	1	2013-06-02 10:20:39			
6092	6092	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=45331/5041, ttl=128		82.108.116.233	192.168.1.122	75	6093	1	2013-06-02 10:20:39			
6093	6093	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=45587/5042, ttl=128		82.108.174.116	192.168.1.122	75	6094	1	2013-06-02 10:20:39			
6094	6094	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=45843/5043, ttl=128		82.108.6.45	192.168.1.122	75	6095	1	2013-06-02 10:20:39			
6095	6095	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=46099/5044, ttl=128		82.108.65.145	192.168.1.122	75	6096	1	2013-06-02 10:20:39			
6096	6096	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=46355/5045, ttl=128		82.108.31.11	192.168.1.122	75	6097	1	2013-06-02 10:20:39			
6097	6097	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=46611/5046, ttl=128		82.108.67.186	192.168.1.122	75	6098	1	2013-06-02 10:20:39			
6098	6098	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=46867/5047, ttl=128		82.108.191.179	192.168.1.122	75	6099	1	2013-06-02 10:20:39			
6099	6099	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=47123/5048, ttl=128		82.108.248.119	192.168.1.122	75	6100	1	2013-06-02 10:20:39			
6100	6100	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=47379/5049, ttl=128		82.108.74.84	192.168.1.122	75	6101	1	2013-06-02 10:20:39			
6101	6101	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=47635/5050, ttl=128		82.108.60.26	192.168.1.122	75	6102	1	2013-06-02 10:20:39			
6102	6102	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=47891/5051, ttl=128		82.108.102.249	192.168.1.122	75	6103	1	2013-06-02 10:20:39			
6103	6103	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=48147/5052, ttl=128		82.108.254.241	192.168.1.122	75	6104	1	2013-06-02 10:20:39			
6104	6104	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=48403/5053, ttl=128		82.108.43.255	192.168.1.122	75	6105	1	2013-06-02 10:20:39			
6105	6105	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=48659/5054, ttl=128		82.108.43.40	192.168.1.122	75	6106	1	2013-06-02 10:20:39			
6106	6106	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=48915/5055, ttl=128		82.108.16.55	192.168.1.122	75	6107	1	2013-06-02 10:20:39			
6107	6107	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=49171/5056, ttl=128		82.108.81.68	192.168.1.122	75	6108	1	2013-06-02 10:20:39			
6108	6108	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=49427/5057, ttl=128		82.108.119.121	192.168.1.122	75	6109	1	2013-06-02 10:20:39			
6109	6109	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=49683/5058, ttl=128		82.108.75.64	192.168.1.122	75	6110	1	2013-06-02 10:20:39			
6110	6110	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=49939/5059, ttl=128		82.108.87.33	192.168.1.122	75	6111	1	2013-06-02 10:20:39			
6111	6111	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=50195/5060, ttl=128		82.108.80.166	192.168.1.122	75	6112	1	2013-06-02 10:20:39			
6112	6112	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=50451/5061, ttl=128		82.108.112.186	192.168.1.122	75	6113	1	2013-06-02 10:20:39			
6113	6113	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=50707/5062, ttl=128		82.108.151.174	192.168.1.122	75	6114	1	2013-06-02 10:20:39			
6114	6114	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=49939/5059, ttl=239 (request in 6111)		192.168.1.122	82.108.87.33	75	6115	1	2013-06-02 10:20:39			
6115	6115	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=50963/5063, ttl=128		82.108.87.33	192.168.1.122	75	6116	1	2013-06-02 10:20:39			
6116	6116	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=51219/5064, ttl=128		82.108.12.232	192.168.1.122	75	6117	1	2013-06-02 10:20:39			
6117	6117	42	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ARP	Who has 192.168.1.122?  Tell 192.168.1.1				42	6118	1	2013-06-02 10:20:39			
6118	6118	60	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ARP	192.168.1.122 is at 00:0c:29:54:bf:79				60	6119	1	2013-06-02 10:20:39			
6119	6119	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=51475/5065, ttl=128		82.108.0.109	192.168.1.122	75	6120	1	2013-06-02 10:20:39			
6120	6120	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=51731/5066, ttl=128		82.108.163.248	192.168.1.122	75	6121	1	2013-06-02 10:20:39			
6121	6121	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=51987/5067, ttl=128		82.108.35.164	192.168.1.122	75	6122	1	2013-06-02 10:20:39			
6122	6122	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=52243/5068, ttl=128		82.108.23.113	192.168.1.122	75	6123	1	2013-06-02 10:20:39			
6123	6123	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=52499/5069, ttl=128		82.108.243.22	192.168.1.122	75	6124	1	2013-06-02 10:20:39			
6124	6124	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=52755/5070, ttl=128		82.108.163.115	192.168.1.122	75	6125	1	2013-06-02 10:20:39			
6125	6125	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=53011/5071, ttl=128		82.108.234.163	192.168.1.122	75	6126	1	2013-06-02 10:20:39			
6126	6126	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=53267/5072, ttl=128		82.108.232.233	192.168.1.122	75	6127	1	2013-06-02 10:20:39			
6127	6127	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=53523/5073, ttl=128		82.108.90.83	192.168.1.122	75	6128	1	2013-06-02 10:20:39			
6128	6128	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=53779/5074, ttl=128		82.108.231.199	192.168.1.122	75	6129	1	2013-06-02 10:20:39			
6129	6129	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=54035/5075, ttl=128		82.108.25.121	192.168.1.122	75	6130	1	2013-06-02 10:20:39			
6130	6130	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=54291/5076, ttl=128		82.108.3.172	192.168.1.122	75	6131	1	2013-06-02 10:20:39			
6131	6131	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=54547/5077, ttl=128		82.108.147.133	192.168.1.122	75	6132	1	2013-06-02 10:20:39			
6132	6132	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=54803/5078, ttl=128		82.108.44.191	192.168.1.122	75	6133	1	2013-06-02 10:20:39			
6133	6133	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=55059/5079, ttl=128		82.108.4.44	192.168.1.122	75	6134	1	2013-06-02 10:20:39			
6134	6134	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=55315/5080, ttl=128		82.108.178.210	192.168.1.122	75	6135	1	2013-06-02 10:20:39			
6135	6135	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=55571/5081, ttl=128		82.108.99.208	192.168.1.122	75	6136	1	2013-06-02 10:20:39			
6136	6136	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=55827/5082, ttl=128		82.108.14.194	192.168.1.122	75	6137	1	2013-06-02 10:20:39			
6137	6137	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=50963/5063, ttl=239 (request in 6116)		192.168.1.122	82.108.87.33	75	6138	1	2013-06-02 10:20:39			
6138	6138	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=56083/5083, ttl=128		82.108.177.127	192.168.1.122	75	6139	1	2013-06-02 10:20:39			
6139	6139	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=56339/5084, ttl=128		82.108.21.70	192.168.1.122	75	6140	1	2013-06-02 10:20:39			
6140	6140	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=56595/5085, ttl=128		82.108.183.205	192.168.1.122	75	6141	1	2013-06-02 10:20:39			
6141	6141	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=55827/5082, ttl=240 (request in 6137)		192.168.1.122	82.108.14.194	75	6142	1	2013-06-02 10:20:39			
6142	6142	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=56851/5086, ttl=128		82.108.14.194	192.168.1.122	75	6143	1	2013-06-02 10:20:39			
6143	6143	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57107/5087, ttl=128		82.108.58.148	192.168.1.122	75	6144	1	2013-06-02 10:20:39			
6144	6144	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57363/5088, ttl=128		82.108.11.164	192.168.1.122	75	6145	1	2013-06-02 10:20:39			
6145	6145	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57619/5089, ttl=128		82.108.83.111	192.168.1.122	75	6146	1	2013-06-02 10:20:40			
6146	6146	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=56851/5086, ttl=240 (request in 6143)		192.168.1.122	82.108.14.194	75	6147	1	2013-06-02 10:20:40			
6147	6147	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57875/5090, ttl=128		82.108.7.61	192.168.1.122	75	6148	1	2013-06-02 10:20:40			
6148	6148	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58131/5091, ttl=128		82.108.75.190	192.168.1.122	75	6149	1	2013-06-02 10:20:40			
6149	6149	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58387/5092, ttl=128		82.108.70.93	192.168.1.122	75	6150	1	2013-06-02 10:20:40			
6150	6150	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58643/5093, ttl=128		82.108.73.232	192.168.1.122	75	6151	1	2013-06-02 10:20:40			
6151	6151	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58899/5094, ttl=128		82.108.246.30	192.168.1.122	75	6152	1	2013-06-02 10:20:40			
6152	6152	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=59155/5095, ttl=128		82.108.56.63	192.168.1.122	75	6153	1	2013-06-02 10:20:40			
6153	6153	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=58643/5093, ttl=241 (request in 6151)		192.168.1.122	82.108.73.232	75	6154	1	2013-06-02 10:20:40			
6154	6154	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=59411/5096, ttl=128		82.108.73.232	192.168.1.122	75	6155	1	2013-06-02 10:20:40			
6155	6155	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	[TCP Retransmission] 1251 > 445 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.17.89	192.168.1.122	62	6156	1	2013-06-02 10:20:40	445.0	1251.0	159.0
6156	6156	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=59667/5097, ttl=128		82.108.8.142	192.168.1.122	75	6157	1	2013-06-02 10:20:40			
6157	6157	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=59923/5098, ttl=128		82.108.242.155	192.168.1.122	75	6158	1	2013-06-02 10:20:40			
6158	6158	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=60179/5099, ttl=128		82.108.141.185	192.168.1.122	75	6159	1	2013-06-02 10:20:40			
6159	6159	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=59411/5096, ttl=241 (request in 6155)		192.168.1.122	82.108.73.232	75	6160	1	2013-06-02 10:20:40			
6160	6160	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=60435/5100, ttl=128		82.108.172.53	192.168.1.122	75	6161	1	2013-06-02 10:20:40			
6161	6161	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=60691/5101, ttl=128		82.108.132.131	192.168.1.122	75	6162	1	2013-06-02 10:20:40			
6162	6162	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=60947/5102, ttl=128		82.108.128.192	192.168.1.122	75	6163	1	2013-06-02 10:20:40			
6163	6163	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=61203/5103, ttl=128		82.108.159.67	192.168.1.122	75	6164	1	2013-06-02 10:20:40			
6164	6164	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=61459/5104, ttl=128		82.108.237.56	192.168.1.122	75	6165	1	2013-06-02 10:20:40			
6165	6165	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=61715/5105, ttl=128		82.108.26.77	192.168.1.122	75	6166	1	2013-06-02 10:20:40			
6166	6166	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=61971/5106, ttl=128		82.108.98.57	192.168.1.122	75	6167	1	2013-06-02 10:20:40			
6167	6167	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=62227/5107, ttl=128		82.108.109.189	192.168.1.122	75	6168	1	2013-06-02 10:20:40			
6168	6168	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=62483/5108, ttl=128		82.108.109.109	192.168.1.122	75	6169	1	2013-06-02 10:20:40			
6169	6169	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=62739/5109, ttl=128		82.108.55.109	192.168.1.122	75	6170	1	2013-06-02 10:20:40			
6170	6170	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=62995/5110, ttl=128		82.108.130.55	192.168.1.122	75	6171	1	2013-06-02 10:20:40			
6171	6171	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=63251/5111, ttl=128		82.108.162.129	192.168.1.122	75	6172	1	2013-06-02 10:20:40			
6172	6172	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=63507/5112, ttl=128		82.108.240.159	192.168.1.122	75	6173	1	2013-06-02 10:20:40			
6173	6173	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=63763/5113, ttl=128		82.108.196.20	192.168.1.122	75	6174	1	2013-06-02 10:20:40			
6174	6174	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=64019/5114, ttl=128		82.108.158.206	192.168.1.122	75	6175	1	2013-06-02 10:20:40			
6175	6175	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=64275/5115, ttl=128		82.108.47.200	192.168.1.122	75	6176	1	2013-06-02 10:20:40			
6176	6176	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=64531/5116, ttl=128		82.108.107.142	192.168.1.122	75	6177	1	2013-06-02 10:20:40			
6177	6177	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=64787/5117, ttl=128		82.108.13.107	192.168.1.122	75	6178	1	2013-06-02 10:20:40			
6178	6178	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=65043/5118, ttl=128		82.108.154.197	192.168.1.122	75	6179	1	2013-06-02 10:20:40			
6179	6179	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=65299/5119, ttl=128		82.108.207.243	192.168.1.122	75	6180	1	2013-06-02 10:20:40			
6180	6180	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=20/5120, ttl=128		82.108.199.234	192.168.1.122	75	6181	1	2013-06-02 10:20:40			
6181	6181	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=276/5121, ttl=128		82.108.148.200	192.168.1.122	75	6182	1	2013-06-02 10:20:40			
6182	6182	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=532/5122, ttl=128		82.108.63.195	192.168.1.122	75	6183	1	2013-06-02 10:20:40			
